FID,gid,geom,id,ciad,localidade_id,nome,tipo,efetivacao,fir,jurisdicao,latitude_dec,longitude_dec,latitude,longitude,elevacao,elev_uom,tipo_util,cat_sigla,opr,wh,cidade,uf,utc,emenda_n,emenda,airport_pk
airport.1183,1183,MULTIPOINT ((-52.120277777778 -12.370833333333)),b0aeea17-5dc0-44ae-99c1-3a35cc4f503a,MT0789,SDY3,FAZENDA RIO SUIÁ,AD,2022-01-20,SBBS,CINDACTA 1,-12.37083333,-52.12027778, 12 22 15S, 052 07 13W,346.4,M,PRIV,NAC,VFR DIURNA,HJ,Querência,MT,-4,4/22,2023-03-23,6951
airport.1192,1192,MULTIPOINT ((-49.468333333333 -10.84)),e70c99bb-d403-4b4a-ad82-8ee563cf09c7,TO0104,SDW7,Fazenda Jóia,AD,2022-01-20,SBBS,CINDACTA 1,-10.84,-49.46833333, 10 50 24S, 049 28 06W,193,M,PRIV,NAC,VFR DIURNA,HJ,Santa Rita do Tocantins,TO,-3,4/22,2023-03-23,6952
airport.1212,1212,MULTIPOINT ((-50.880277777778 -11.194444444444)),b2b05feb-c281-4ea5-8761-998a1281127a,MT0765,SDQ6,Fazenda São Mateus,AD,2022-01-06,SBBS,CINDACTA 1,-11.19444444,-50.88027778, 11 11 40S, 050 52 49W,210,M,PRIV,NAC,VFR DIURNA,HJ,Luciara,MT,-4,2/22,2023-03-23,6953
airport.1169,1169,MULTIPOINT ((-47.324166666667 -11.199722222222)),5a5d5fc8-c0e7-42b2-98c7-07f7109fea70,TO0100,SDV9,Fazenda Baixão Verde,AD,2022-01-20,SBBS,CINDACTA 1,-11.19972222,-47.32416667, 11 11 59S, 047 19 27W,547,M,PRIV,NAC,VFR DIURNA,HJ,Almas,TO,-3,4/22,2023-03-23,6954
airport.1225,1225,MULTIPOINT ((-46.543055555556 -11.470555555556)),1b22fea5-decc-496f-b965-9bb52f7541db,TO0102,SDQ7,Fazenda Atlântida,AD,2021-12-23,SBRE,CINDACTA 3,-11.47055556,-46.54305556, 11 28 14S, 046 32 35W,907,M,PRIV,NAC,VFR,H24,Dianópolis,TO,-3,52/21,2023-03-23,6955
airport.1104,1104,MULTIPOINT ((-49.410833333333 -12.646666666667)),5b07faff-fb86-46a8-a0d6-69533bd9cd71,TO0106,SDY8,Fazenda Círculo R,AD,2022-02-17,SBBS,CINDACTA 1,-12.64666667,-49.41083333, 12 38 48S, 049 24 39W,233,M,PRIV,NAC,VFR DIURNA,HJ,Araguaçu,TO,-3,8/22,2023-03-23,6956
airport.1164,1164,MULTIPOINT ((-54.981388888889 -17.098333333333)),5c4163e7-ae15-4c27-8454-37a84a5d170d,MT0712,SJ6X,Faz. Sto. Antônio do Itiquira,AD,2022-01-27,SBAZ,CINDACTA 4,-17.09833333,-54.98138889, 17 05 54S, 054 58 53W,169,M,PRIV,NAC,VFR DIURNA,HJ,Santo Antônio do Leverger,MT,-4,5/22,2023-03-23,6957
airport.1189,1189,MULTIPOINT ((-48.973888888889 -24.029722222222)),4f9140ec-f4fb-4d66-8291-30b3b142dba7,SP1331,SDW3,Fazenda Itanguá,AD,2022-01-20,SBCW,CINDACTA 2,-24.02972222,-48.97388889, 24 01 47S, 048 58 26W,749,M,PRIV,NAC,VFR DIURNA,HJ,Itapeva,SP,-3,4/22,2023-03-23,6958
airport.1188,1188,MULTIPOINT ((-59.219166666667 -10.053888888889)),497be75f-134b-4616-8b97-3462af98c510,MT0803,SDW8,Fazenda Marca Macho,AD,2022-01-20,SBAZ,CINDACTA 4,-10.05388889,-59.21916667, 10 03 14S, 059 13 09W,165,M,PRIV,NAC,VFR DIURNA,HJ,Aripuanã,MT,-4,4/22,2023-03-23,6959
airport.1167,1167,MULTIPOINT ((-38.016111111111 -5.223333333333)),fa0227a1-ed2d-4321-bc0c-22d982fe5ab5,CE0150,SDV4,Gládia Girão,AD,2022-01-20,SBRE,CINDACTA 3,-5.22333333,-38.01611111, 05 13 24S, 038 00 58W,146,M,PRIV,NAC,VFR DIURNA,HJ,Limoeiro do Norte,CE,-3,4/22,2023-03-23,6960
airport.1181,1181,MULTIPOINT ((-39.280277777778 -15.860833333333)),5a22339a-e14d-4012-b557-bfc69e03f6c9,BA0369,SDU4,IBMG ,AD,2022-01-20,SBRE,CINDACTA 3,-15.86083333,-39.28027778, 15 51 39S, 39 16 49W,105,M,PRIV,NAC,VFR DIURNA,HJ,Belmonte,BA,-3,4/22,2023-03-23,6961
airport.1148,1148,MULTIPOINT ((-49.164166666667 -10.447222222222)),ee3d7231-3d06-42fb-93b9-463acc5f51a6,TO0099,SJ6S,Sítio Pouso da Águia,AD,2022-01-27,SBBS,CINDACTA 1,-10.44722222,-49.16416667, 10 26 50S, 049 09 51W,274,M,PRIV,NAC,VFR DIURNA,HJ,Pium,TO,-3,5/22,2023-03-23,6962
airport.1165,1165,MULTIPOINT ((-54.752222222222 -15.233611111111)),ae4c3643-46d0-47c3-8a4d-7e0efbdb78f4,MT0816,SJ6U,São José,AD,2022-01-27,SBAZ,CINDACTA 4,-15.23361111,-54.75222222, 15 14 01S, 054 45 08W,708,M,PRIV,NAC,VFR DIURNA,HJ,Campo Verde,MT,-4,5/22,2023-03-23,6963
airport.1059,1059,MULTIPOINT ((-43.2225 -12.168333333333)),51f7cdcf-993e-4ab7-8774-d7c7beef24c7,BA0046,SNIT,Ibotirama,AD,2022-02-24,SBRE,CINDACTA 3,-12.16833333,-43.2225, 12 10 06S, 043 13 21W,422,M,PUB,NAC,VFR DIURNA,HJ,Ibotirama,BA,-3,9/22,2023-03-23,6016
airport.1187,1187,MULTIPOINT ((-46.259166666667 -13.068333333333)),e6d11920-ff29-4a2d-b5e9-ac9a1623cf2d,BA0257,SSTL,Fazenda São Sebastião,AD,2022-01-20,SBBS,CINDACTA 1,-13.06833333,-46.25916667, 13 04 06S, 046 15 33W,981,M,PRIV,NAC,VFR DIURNA,HJ,São Desidério,BA,-3,4/22,2023-03-23,6163
airport.1150,1150,MULTIPOINT ((-57.875 -13.6025)),5671788e-c941-4824-9c78-55e7721c3adc,MT0570,SDLI,Fazenda Dois Irmãos,AD,2022-01-27,SBAZ,CINDACTA 4,-13.6025,-57.875, 13 36 09S, 057 52 30W,547,M,PRIV,NAC,VFR,H24,Campo Novo do Parecis,MT,-4,5/22,2023-03-23,6516
airport.1161,1161,MULTIPOINT ((-51.589722222222 -18.871111111111)),4df00fa8-ee8c-4331-8fdd-ad1e9d303c14,GO0217,SJ6V,Fazenda Morada Nova,AD,2022-01-27,SBBS,CINDACTA 1,-18.87111111,-51.58972222, 18 52 16S, 051 35 23W,528,M,PRIV,NAC,VFR DIURNA,HJ,Itajá,GO,-3,5/22,2023-03-23,6964
airport.1323,1323,MULTIPOINT ((-51.608888888889 -10.918055555556)),79406701-4292-4ba7-89a6-3f3f78d44988,MT0662,SDH2,Porto Alegre do Norte,AD,2021-11-04,SBAZ,CINDACTA 4,-10.91805556,-51.60888889, 10 55 05S, 051 36 32W,217,M,PUB,NAC,VFR DIURNA,HJ,Porto Alegre do Norte,MT,-4,45/21,2023-03-23,6866
airport.1338,1338,MULTIPOINT ((-55.239722222222 -17.096944444444)),1c3bf1dc-2796-4ce5-9242-26ba2e4206a5,MT0760,SDL9,Fazenda Gobbo,AD,2021-10-28,SBAZ,CINDACTA 4,-17.09694444,-55.23972222, 17 05 49S, 055 14 23W,152,M,PRIV,NAC,VFR DIURNA,HJ,Santo Antônio do Leverger,MT,-4,44/21,2023-03-23,6884
airport.1214,1214,MULTIPOINT ((-55.1225 1.951111111111)),f5979663-de24-4818-a721-8a96f0c04c05,PA0254,SDQ3,Aldeia Matawaré,AD,2021-12-30,SBAZ,CINDACTA 4,1.95111111,-55.1225, 01 57 04N, 055 07 21W,330,M,PRIV,NAC,VFR DIURNA,HJ,Almeirim,PA,-3,53/21,2023-03-23,6944
airport.1190,1190,MULTIPOINT ((-56.453888888889 -11.942222222222)),17f58c66-e8d9-44d2-ba00-6639931ea0f6,MT0798,SDW9,Fazenda Santa Verônica,AD,2022-01-20,SBAZ,CINDACTA 4,-11.94222222,-56.45388889, 11 56 32S, 056 27 14W,398,M,PRIV,NAC,VFR DIURNA,HJ,Porto dos Gaúchos,MT,-4,4/22,2023-03-23,6945
airport.1185,1185,MULTIPOINT ((-57.654444444444 -12.576111111111)),86ddf9a6-e1d4-44fd-b411-d07b5628846c,MT0792,SDY9,Fazenda Centro Oeste,AD,2022-01-20,SBAZ,CINDACTA 4,-12.57611111,-57.65444444, 12 34 34S, 057 39 16W,333,M,PRIV,NAC,VFR DIURNA,HJ,Brasnorte,MT,-4,4/22,2023-03-23,6947
airport.331,331,MULTIPOINT ((-54.722777777778 -1.916944444444)),80406c2b-3ae7-48cb-b2af-6d409f176cb8,PA0027,SDWQ,Alenquer,AD,2022-12-08,SBAZ,CINDACTA 4,-1.91694444,-54.72277778, 01 55 01S, 054 43 22W,31,M,PUB,NAC,VFR DIURNA,HJ,Alenquer,PA,-3,50/22,2023-03-23,3572
airport.2883,2883,MULTIPOINT ((-39.163888888889 -16.983333333333)),d479bb07-b44b-4189-a0b7-2cc33c78a31f,BA0084,SIAJ,Fazenda Tauá,AD,2018-07-19,SBRE,CINDACTA 3,-16.98333333,-39.16388889,16 59 00S,039 09 50W,13,M,PRIV,NAC,VFR DIURNA,HJ,Prado,BA,-3,29/18,2023-03-23,3648
airport.1385,1385,MULTIPOINT ((-52.736666666667 -11.650555555556)),0803473c-7161-40f6-bf66-d126ed0b7bf1,MT0140,SIVF,Fazenda Santa Cruz,AD,2021-09-30,SBAZ,CINDACTA 4,-11.65055556,-52.73666667, 11 39 02S, 052 44 12W,290,M,PRIV,NAC,VFR DIURNA,HJ,Querência,MT,-4,40/21,2023-03-23,3651
airport.1119,1119,MULTIPOINT ((-38.938888888889 -13.564444444444)),1ae80c6d-4098-4dc4-b9f4-5e0f6262a1b5,BA0074,SDLO,Fazenda Pontal,AD,2022-02-10,SBRE,CINDACTA 3,-13.56444444,-38.93888889, 13 33 52S, 038 56 20W,3,M,PRIV,NAC,VFR,H24,Cairu,BA,-3,7/22,2023-03-23,808
airport.1063,1063,MULTIPOINT ((-52.605 -18.734722222222)),e7de02f3-99bf-47c3-aeae-044d26ae91e9,MS0255,SSCA,Fazenda Pantanal,AD,2022-02-24,SBBS,CINDACTA 1,-18.73472222,-52.605, 18 44 05S, 052 36 18W,832,M,PRIV,NAC,VFR DIURNA,HJ,Chapadão do Sul,MS,-4,9/22,2023-03-23,1906
airport.1085,1085,MULTIPOINT ((-54.430555555556 -17.964722222222)),b5a0233b-60f8-4b4e-acee-c8b2fa594c2f,MS0261,SSED,Fazenda Escalada,AD,2022-02-24,SBCW,CINDACTA 2,-17.96472222,-54.43055556, 17 57 53S, 054 25 50W,284,M,PRIV,NAC,VFR DIURNA,HJ,Pedro Gomes,MS,-4,9/22,2023-03-23,1935
airport.1096,1096,MULTIPOINT ((-48.381944444444 -13.104444444444)),2cdcb03e-87d3-49a0-b236-22af3b9883b3,TO0013,SDJX,Fazenda Serra Dourada,AD,2022-02-17,SBBS,CINDACTA 1,-13.10444444,-48.38194444,13 06 16S,048 22 55W,483,M,PRIV,NAC,VFR DIURNA,HJ,Palmeirópolis,TO,-3,8/22,2023-03-23,3622
airport.1051,1051,MULTIPOINT ((-56.098333333333 -15.506388888889)),d4c9f8fd-1b0d-44d3-8bd8-59c65292fc12,MT0078,SIAQ,Bom Futuro,AD,2022-03-03,SBAZ,CINDACTA 4,-15.50638889,-56.09833333, 15 30 23S, 056 05 54W,234,M,PRIV,NAC,VFR,H24,Cuiabá,MT,-4,10/22,2023-03-23,3704
airport.212,212,MULTIPOINT ((-39.033333333333 -14.815)),e64f3a0f-6622-4cd2-b66b-8925de32cc1d,BA0004,SBIL,Jorge Amado,AD,2023-01-12,SBRE,CINDACTA 3,-14.815,-39.03333333, 14 48 54S, 039 02 00W,4.24,M,PUB,NAC,VFR,H24,Ilhéus,BA,-3,2/23,2023-03-23,6288
airport.1097,1097,MULTIPOINT ((-50.305277777778 -8.571944444444)),fa7e995c-ab6c-4714-998a-6e3fc960b7e2,PA0325,SDZ8,Fazenda Santa Maria,AD,2022-02-17,SBAZ,CINDACTA 4,-8.57194444,-50.30527778, 08 34 19S, 050 18 19W,226,M,PRIV,NAC,VFR DIURNA,HJ,Santa Maria das Barreiras,PA,-3,8/22,2023-03-23,7015
airport.1091,1091,MULTIPOINT ((-53.808333333333 -13.7375)),97300aa0-3d95-44d9-b98f-93e8122278d1,MT0810,SDZ9,Fazenda Vale dos Sonhos,AD,2022-02-17,SBAZ,CINDACTA 4,-13.7375,-53.80833333, 13 44 15S, 053 48 30W,383,M,PRIV,NAC,VFR DIURNA,HJ,Paranatinga,MT,-4,8/22,2023-03-23,7016
airport.1087,1087,MULTIPOINT ((-55.651666666667 -18.304166666667)),235939c5-a5fa-4f07-8698-353414f93794,MS0482,SI22,Fazenda Santa Helena ,AD,2022-02-17,SBCW,CINDACTA 2,-18.30416667,-55.65166667, 18 18 15S, 055 39 06W,152,M,PRIV,NAC,VFR DIURNA,HJ,Corumbá,MS,-4,8/22,2023-03-23,7017
airport.1089,1089,MULTIPOINT ((-61.385833333333 -9.191388888889)),366e655a-699d-4112-a114-e1b602477c61,MT0812,SDZ7,Fazenda Ecoteca - Mineração São Francisco,AD,2022-02-17,SBAZ,CINDACTA 4,-9.19138889,-61.38583333, 09 11 29S, 061 23 09W,132,M,PRIV,NAC,VFR DIURNA,HJ,Colniza,MT,-4,8/22,2023-03-23,7018
airport.1086,1086,MULTIPOINT ((-51.299444444444 3.385833333333)),eef1e847-510b-4940-8599-62567d6db94f,AP0021,SDZ6,Aldeia Kumarumã,AD,2022-02-17,SBAZ,CINDACTA 4,3.38583333,-51.29944444, 03 23 09N, 051 17 58W,12,M,PRIV,NAC,VFR DIURNA,HJ,Oiapoque,AP,-3,8/22,2023-03-23,7019
airport.1107,1107,MULTIPOINT ((-52.978333333333 -20.138055555556)),61a68671-7b9d-45e1-bad1-601f3715c28c,MS0605,SI24,Fazenda Cambará,AD,2022-02-17,SBCW,CINDACTA 2,-20.13805556,-52.97833333, 20 08 17S, 052 58 42W,376,M,PRIV,NAC,VFR DIURNA,HJ,Água Clara,MS,-4,8/22,2023-03-23,7020
airport.1113,1113,MULTIPOINT ((-56.57 -17.1525)),a884eaf3-245a-48a1-bbb8-0d0270eb1a82,MT0778,SDU7,Casa das Onças,AD,2022-02-10,SBAZ,CINDACTA 4,-17.1525,-56.57, 17 09 09S, 056 34 12W,107,M,PRIV,NAC,VFR DIURNA,HJ,Barão de Melgaço,MT,-4,7/22,2023-03-23,7022
airport.1101,1101,MULTIPOINT ((-42.828333333333 -5.544444444444)),1a47ea30-c473-40d7-9398-9a5ee348a675,PI0088,SI2B,Fazenda Conquista,AD,2022-02-17,SBRE,CINDACTA 3,-5.54444444,-42.82833333, 05 32 40S, 042 49 42W,172,M,PRIV,NAC,VFR DIURNA,HJ,Curralinhos,PI,-3,8/22,2023-03-23,7023
airport.957,957,MULTIPOINT ((-54.163333333333 -17.490277777778)),3c6f8f37-ac7c-4f16-9837-6ccb616039ed,MT0759,SI2C,Fazenda Recanto,AD,2022-03-31,SBCW,CINDACTA 2,-17.49027778,-54.16333333, 17 29 25S, 054 09 48W,690,M,PRIV,NAC,VFR DIURNA,HJ,Itiquira,MT,-4,14/22,2023-03-23,7025
airport.1083,1083,MULTIPOINT ((-46.769722222222 -1.697777777778)),f334c053-2a57-45a1-a3bd-4403ff218aa1,PA0329,SI2K,Fazenda Bom Jesus,AD,2022-02-24,SBAZ,CINDACTA 4,-1.69777778,-46.76972222, 01 41 52S, 046 46 11W,87,M,PRIV,NAC,VFR DIURNA,HJ,Viseu,PA,-3,9/22,2023-03-23,7026
airport.1073,1073,MULTIPOINT ((-56.471111111111 -11.098333333333)),7007274b-3fe8-4960-9393-2d8bc99f2f70,MT0795,SI2S,Fazenda São Jorge,AD,2022-02-24,SBAZ,CINDACTA 4,-11.09833333,-56.47111111, 11 05 54S, 056 28 16W,443,M,PRIV,NAC,VFR DIURNA,HJ,Nova Canaã do Norte,MT,-4,9/22,2023-03-23,7027
airport.1078,1078,MULTIPOINT ((-57.212222222222 -18.574722222222)),7f3aa1b4-9377-4287-8bce-51feaf286e54,MS0592,SI2R,Fazenda Baguary,AD,2022-02-24,SBCW,CINDACTA 2,-18.57472222,-57.21222222, 18 34 29S, 057 12 44W,94,M,PRIV,NAC,VFR DIURNA,HJ,Corumbá,MS,-4,9/22,2023-03-23,7028
airport.1074,1074,MULTIPOINT ((-57.915 -21.95)),4e43e06a-cd94-4aae-a2f6-1edb078df485,MS0584,SI2J,Karla Sophya,AD,2022-02-24,SBCW,CINDACTA 2,-21.95,-57.915, 21 57 00S, 057 54 54W,75,M,PRIV,NAC,VFR DIURNA,HJ,Porto Murtinho,MS,-4,9/22,2023-03-23,7029
airport.1070,1070,MULTIPOINT ((-57.621944444444 -9.785833333333)),5b9ec738-4ffb-471b-80c5-c7f4c4b79281,MT0821,SI2E,Fazenda Embú,AD,2022-02-24,SBAZ,CINDACTA 4,-9.78583333,-57.62194444, 09 47 09S, 057 37 19W,264,M,PRIV,NAC,VFR DIURNA,HJ,Nova Monte Verde,MT,-4,9/22,2023-03-23,7030
airport.1067,1067,MULTIPOINT ((-49.779444444444 -9.725555555556)),c4eb9d94-f835-4e0d-91a7-ce5fe7953d42,TO0107,SI2G,Fazenda São João,AD,2022-02-24,SBAZ,CINDACTA 4,-9.72555556,-49.77944444, 09 43 32S, 049 46 46W,185,M,PRIV,NAC,VFR DIURNA,HJ,Marianópolis do Tocantins,TO,-3,9/22,2023-03-23,7031
airport.1076,1076,MULTIPOINT ((-49.539166666667 -17.986388888889)),ca8035dc-999d-4e60-84db-4012e47a29e7,GO0325,SI2I,Fazenda Bandeirantes,AD,2022-02-24,SBBS,CINDACTA 1,-17.98638889,-49.53916667, 17 59 11S, 049 32 21W,579,M,PRIV,NAC,VFR DIURNA,HJ,Goiatuba,GO,-3,9/22,2023-03-23,7033
airport.1077,1077,MULTIPOINT ((-51.720277777778 -16.025833333333)),9f2c8280-734c-4270-b01e-661b4ff30499,GO0330,SI2N,Dom Bill,AD,2022-02-24,SBBS,CINDACTA 1,-16.02583333,-51.72027778, 16 01 33S, 051 43 13W,386,M,PRIV,NAC,VFR DIURNA,HJ,Montes Claros de Goiás,GO,-3,9/22,2023-03-23,7034
airport.1084,1084,MULTIPOINT ((-52.643888888889 -12.989722222222)),dfe7b45f-d14d-406c-8dfb-2c705d085438,MT0711,SI2Q,Fazenda Vera Cruz do Xingu,AD,2022-02-24,SBBS,CINDACTA 1,-12.98972222,-52.64388889, 12 59 23S, 052 38 38W,343,M,PRIV,NAC,VFR DIURNA,HJ,Canarana,MT,-4,9/22,2023-03-23,7036
airport.1062,1062,MULTIPOINT ((-51.572222222222 -15.638055555556)),6479f761-9ad7-4c22-9ca6-77b2bfcc2f72,GO0337,SI2P,Manacá,AD,2022-02-24,SBBS,CINDACTA 1,-15.63805556,-51.57222222, 15 38 17S, 051 34 20W,291,M,PRIV,NAC,VFR DIURNA,HJ,Jussara,GO,-3,9/22,2023-03-23,7037
airport.1072,1072,MULTIPOINT ((-55.558611111111 -10.531944444444)),0e8d4e38-853b-497f-82cf-ad13c3aec964,MT0774,SI2V,Fazenda Casarin,AD,2022-02-24,SBAZ,CINDACTA 4,-10.53194444,-55.55861111, 10 31 55S, 055 33 31W,283,M,PRIV,NAC,VFR DIURNA,HJ,Colíder,MT,-4,9/22,2023-03-23,7038
airport.1082,1082,MULTIPOINT ((-48.391111111111 -19.155277777778)),a0f02c00-534e-4d58-adf2-486d9918832e,MG0519,SI2T,José Gilberto Pannunzio,AD,2022-02-24,SBBS,CINDACTA 1,-19.15527778,-48.39111111, 19 09 19S, 048 23 28W,834,M,PRIV,NAC,VFR DIURNA,HJ,Uberlândia,MG,-3,9/22,2023-03-23,7040
airport.954,954,MULTIPOINT ((-52.323888888889 -11.266388888889)),3658166b-ba2c-4d32-851b-90664a58f0e3,MT0815,SI33,Fazenda Boa Sorte,AD,2022-03-31,SBAZ,CINDACTA 4,-11.26638889,-52.32388889, 11 15 59S, 052 19 26W,353,M,PRIV,NAC,VFR DIURNA,HJ,São Félix do Araguaia,MT,-4,14/22,2023-03-23,7042
airport.25,25,MULTIPOINT ((-39.140555555556 -13.731666666667)),0a9710fc-7cc6-40a6-97d5-e56315484035,BA0063,SNZW,Ituberá,AD,2023-03-16,SBRE,CINDACTA 3,-13.73166667,-39.14055556, 13 43 54S, 039 08 26W,7,M,PRIV,NAC,VFR DIURNA,HJ,Ituberá,BA,-3,11/23,2023-03-23,471
airport.1032,1032,MULTIPOINT ((-68.921111111111 -3.469166666667)),6c0d06cb-dde7-4130-9254-8b0e71e838ac,AM0016,SDCG,Senadora Eunice Micheles,AD,2022-03-17,SBAZ,CINDACTA 4,-3.46916667,-68.92111111, 03 28 09S, 068 55 16W,102,M,PUB,NAC,VFR DIURNA,HJ,São Paulo de Olivença,AM,-5,12/22,2023-03-23,145
airport.305,305,MULTIPOINT ((-40.286388888889 -20.258055555556)),1d98a96b-2dcb-4c1f-9c80-fd8a881bdd54,ES0001,SBVT,Eurico de Aguiar Salles,AD,2022-12-22,SBRE,CINDACTA 3,-20.25805556,-40.28638889, 20 15 29S, 040 17 11W,10.363,M,PUB,INTL,VFR IFR,H24,Vitória,ES,-3,52/22,2023-03-23,44
airport.209,209,MULTIPOINT ((-57.775833333333 -6.235277777778)),1ce8742e-1592-4595-b855-1277fa5b7b5d,PA0011,SBEK,Jacareacanga,AD,2023-01-12,SBAZ,CINDACTA 4,-6.23527778,-57.77583333, 06 14 07S, 057 46 33W,98.89,M,PUB,NAC,IFR DIURNA,H24,Jacareacanga,PA,-3,2/23,2023-03-23,71
airport.728,728,MULTIPOINT ((-44.723333333333 -23.223888888889)),97b312aa-d655-4153-bcad-8e64993a49e2,RJ0011,SDTK,Parati,AD,2022-07-28,SBCW,CRCEA-SE,-23.22388889,-44.72333333, 23 13 26S, 044 43 24W,3,M,PUB,NAC,VFR DIURNA,HJ,Paraty,RJ,-3,31/22,2023-03-23,204
airport.1041,1041,MULTIPOINT ((-50.606944444444 -22.426944444444)),049c5224-5f95-4076-9639-80a4cf5d4780,SP0042,SDUQ,PARAGUACU PAULISTA ,AD,2022-03-03,SBCW,CINDACTA 2,-22.42694444,-50.60694444, 22 25 37S, 50 36 25W,486,M,PUB,NAC,VFR DIURNA,HJ,Paraguaçu Paulista,SP,-3,10/22,2023-03-23,208
airport.1799,1799,MULTIPOINT ((-48.240833333333 -7.228333333333)),e9a8eb72-af29-4c10-aa34-f36a7e143fbe,TO0002,SWGN,Araguaína,AD,2021-02-11,SBAZ,CINDACTA 4,-7.22833333,-48.24083333, 07 13 42S, 048 14 27W,235,M,PUB,NAC,VFR,H24,Araguaína,TO,-3,7/21,2023-03-23,636
airport.1056,1056,MULTIPOINT ((-51.304444444444 -22.584444444444)),2c052b04-18a7-426e-9c2d-b4175239faff,SP0166,SDYN,Fazenda Esmeralda,AD,2022-03-03,SBCW,CINDACTA 2,-22.58444444,-51.30444444, 22 35 04S, 051 18 16W,416,M,PRIV,NAC,VFR DIURNA,HJ,Taciba,SP,-3,10/22,2023-03-23,945
airport.1049,1049,MULTIPOINT ((-36.325833333333 -10.040555555556)),707d4643-db41-4039-906e-a16414dc34a9,AL0007,SNDX,Cachoeira,AD,2022-03-03,SBRE,CINDACTA 3,-10.04055556,-36.32583333, 10 02 26S, 036 19 33W,105,M,PRIV,NAC,VFR DIURNA,HJ,Coruripe,AL,-3,10/22,2023-03-23,1654
airport.1047,1047,MULTIPOINT ((-54.049166666667 -23.581111111111)),fcbb8bff-a2ed-4d08-ae8a-6b8f2d6f06d1,MS0234,SNWG,Fazenda Iporã,AD,2022-03-03,SBCW,CINDACTA 2,-23.58111111,-54.04916667, 23 34 52S, 054 02 57W,316,M,PRIV,NAC,VFR DIURNA,HJ,Itaquiraí,MS,-4,10/22,2023-03-23,1828
airport.1057,1057,MULTIPOINT ((-55.508888888889 -23.003888888889)),b8e95676-07b1-4e24-a968-125037d43c13,MS0237,SNWU,Fazenda Ponte Quihá,AD,2022-03-03,SBCW,CINDACTA 2,-23.00388889,-55.50888889, 23 00 14S, 055 30 32W,493,M,PRIV,NAC,VFR DIURNA,HJ,Aral Moreira,MS,-4,10/22,2023-03-23,1838
airport.1043,1043,MULTIPOINT ((-42.5925 -4.598055555556)),6b835e51-f412-416c-9f57-df94416df98e,PI0024,SIQZ,Fazenda Lagoa Serena,AD,2022-03-03,SBRE,CINDACTA 3,-4.59805556,-42.5925, 04 35 53S, 042 35 33W,149,M,PRIV,NAC,VFR DIURNA,HJ,Lagoa Alegre,PI,-3,10/22,2023-03-23,3807
airport.1038,1038,MULTIPOINT ((-53.846388888889 -22.038055555556)),6f724c43-e455-4a6a-be00-139ee2894e2a,MS0029,SDGA,Adecoagro,AD,2022-03-10,SBCW,CINDACTA 2,-22.03805556,-53.84638889, 22 02 17S, 053 50 47W,368,M,PRIV,NAC,VFR DIURNA,HJ,Angélica,MS,-4,11/22,2023-03-23,4370
airport.1662,1662,MULTIPOINT ((-50.562777777778 -18.986388888889)),7ce726ee-450f-4749-829b-e46b4390ccd1,GO0112,SSYO,Usina São Simão,AD,2021-04-08,SBBS,CINDACTA 1,-18.98638889,-50.56277778, 18 59 11S, 050 33 46W,522,M,PRIV,NAC,VFR DIURNA,HJ,São Simão,GO,-3,15/21,2023-03-23,4385
airport.1018,1018,MULTIPOINT ((-53.168333333333 -18.491388888889)),3eac5b6f-87db-4cda-866b-0ea70e33f408,MS0017,SDXJ,Costa Rica,AD,2022-03-17,SBCW,CINDACTA 2,-18.49138889,-53.16833333, 18 29 29S, 053 10 06W,738,M,PUB,NAC,VFR DIURNA,HJ,Costa Rica,MS,-4,12/22,2023-03-23,5106
airport.1050,1050,MULTIPOINT ((-54.440833333333 -12.75)),3dbd1063-4481-422a-82b8-158ad57fb9db,MT0734,SD8Z,FAZENDA TOCANTINS,AD,2022-03-03,SBAZ,CINDACTA 4,-12.75,-54.44083333, 12 45 00S, 054 26 27W,359,M,PRIV,NAC,VFR DIURNA,HJ,Nova Ubiratã,MT,-4,10/22,2023-03-23,6736
airport.1022,1022,MULTIPOINT ((-58.077222222222 -6.015833333333)),e1fee3ea-4a2e-4454-8882-991797f98cc6,AM0104,SI3D,Rica,AD,2022-03-17,SBAZ,CINDACTA 4,-6.01583333,-58.07722222, 06 00 57S, 058 04 38W,151,M,PRIV,NAC,VFR DIURNA,HJ,Maués,AM,-4,12/22,2023-03-23,7062
airport.224,224,MULTIPOINT ((-47.165833333333 -23.426944444444)),adee9ba8-9f40-4028-9a70-14fd7e6bc700,SP1176,SBJH,SAO PAULO CATARINA AEROPORTO EXECUTIVO,AD,2023-01-05,SBCW,CRCEA-SE,-23.42694444,-47.16583333, 23 25 37S, 047 09 57W,777,M,PUB,INTL,VFR IFR,H24,São Roque,SP,-3,1/23,2023-03-23,6217
airport.1035,1035,MULTIPOINT ((-44.250277777778 -17.301666666667)),4523e4e3-3d31-4467-9e81-6967c6452bd7,MG0535,SI39,Nilo Bicalho ,AD,2022-03-10,SBBS,CINDACTA 1,-17.30166667,-44.25027778, 17 18 06S, 044 15 01W,623,M,PRIV,NAC,VFR IFR,HJ,Francisco Dumont,MG,-3,11/22,2023-03-23,7043
