FID,fid,gid,geom,rwydirecti,effectived,runway_pk,rwyendid,truebrg,truebrgsrc,magbrg,threshlat,threshlon,codedatum,valgeoaccu,uomgeoaccu,elevaccura,geoidundul,uomdistver,valcrc,verdatum,gradient,tdzelevloc,tdzelev,threshelev,elevtdzacc,tch,vasis,vasisangle,durtax,descrpsnva,meht,uommeht,descrarstd,descrrvr,vfrpattern,txtrmk,uomtch,descrpsnv1,txtrmk_lcl,codeportab,codepsnvas,noboxvasis,elevtdzac1,elevationt,truebearin,slopetdz,apprmarkin,apprmarki1,classlight,precapproc,rwyelement,rmk_light_,rmk_light1,light_desc,gradientrm,bltype,geoiduom,vertaccuom,originalla,originallo,originalsr,originalel,originale1,geoidrefsy,emergencyl,codeintst,codecolour,emenda,emenda_futura
rwydirection.fid--4f6e8018_187234ca30b_-4ee4,1199,1199,MULTIPOINT ((-51.14985 -29.995038889000003)),72,2022-12-29,36,29,271.3,,,-29.99503889,-51.14985,WGE,,M,,4.53,M,,EGM_96,,,,9,,,PAPI,3,,left and right/3.0°,73,FT,,,,RESA: 240M X 150M,M,Esquerdo e direito/3.0°,RESA: 240M X 150M,,BOTH,4,,,,,,,,,,"PAPI\n29° 59' 40,9388 S\n051°10' 00,4011 W\n1354,99 ft /413m","PAPI\n29° 59' 40,9388 S\n051°10' 00,4011 W\n1354,99 ft /413m","L9(2),12A",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ee3,1200,1200,MULTIPOINT ((-57.045500000000004 -29.782663889000002)),115,2022-12-29,58,09,84.8,,,-29.78266389,-57.0455,WGE,,M,,13.89,M,,EGM_96,,,,76.63,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,L12,,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ee2,1201,1201,MULTIPOINT ((-57.030047222 -29.781447222)),116,2022-12-29,58,27,264.8,,,-29.78144722,-57.03004722,WGE,,M,,13.86,M,,EGM_96,,,,69.67,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,L12,,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ee1,1202,1202,MULTIPOINT ((-49.066680556 -28.684641667)),636,2022-12-29,4135,05,,,,-28.68464167,-49.06668056,WGE,,M,,,M,,,,,,33.61,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,"L9 (5), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ee0,1203,1203,MULTIPOINT ((-49.05245 -28.665908333)),637,2022-12-29,4135,23,,,,-28.66590833,-49.05245,WGE,,M,,,M,,,,,,33.55,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,L12,,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4edf,1204,1204,MULTIPOINT ((-49.229488888999995 -16.627227778)),391,2022-12-29,90,14,120.1343,,,-16.62722778,-49.22948889,WGE,,M,,,M,,,,,,745.7,,,PAPI,,,"right side / 3,00°",47,FT,,,,,FT,"lado direito / 3,00°",,,,,,,,,,,,,,,,"L9(1)(6),12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ede,1205,1205,MULTIPOINT ((-47.466822222 -7.321141667)),421,2022-12-29,78,11,,,,-7.32114167,-47.46682222,WGE,,M,,,M,,,,,,170.8,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,L12,,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4edd,1206,1206,MULTIPOINT ((-47.450572222000005 -7.3198638890000005)),422,2022-12-29,78,29,,,,-7.31986389,-47.45057222,WGE,,M,,,M,,,,,,170.4,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,L12,,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4edc,1207,1207,MULTIPOINT ((-50.957302778000006 -17.839702778000003)),548,2022-12-29,678,04,,,,-17.83970278,-50.95730278,WGE,,M,,,M,,,,,,754.2,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,L12,,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4edb,1208,1208,MULTIPOINT ((-50.953494444 -17.82665)),549,2022-12-29,678,22,,,,-17.82665,-50.95349444,WGE,,M,,,M,,,,,,755.7,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,L12,,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4eda,1209,1209,MULTIPOINT ((-46.842330556 -22.022036111)),624,2022-12-29,181,04,,,,-22.02203611,-46.84233056,WGE,,M,,,M,,,,,,762.41,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,L12,,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ed9,1210,1210,MULTIPOINT ((-46.838505556 -22.011327778000002)),625,2022-12-29,181,22,,,,-22.01132778,-46.83850556,WGE,,M,,,M,,,,,,752.3,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,L12,,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ed8,1211,1211,MULTIPOINT ((-46.482516667000006 -23.434052777999998)),109,2022-11-03,55,10L,73.7,,,-23.43405278,-46.48251667,WGE,,M,,-2.33,M,,EGM_96,,,748,745.33,,,PAPI,,,Right and Left 2.97°,57,FT,,,,RESA - 240 x 150,FT,Direito e Esquerdo 2.97°,RESA - 240 x 150,,BOTH,,,M,,,,,,,,,,"L5, 9(2.97)(1)(8), 11A, 12A",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ed7,1212,1212,MULTIPOINT ((-46.449183333 -23.425047222000003)),110,2022-11-03,55,28R,253.7,,,-23.42504722,-46.44918333,WGE,,M,,-2.35,M,,EGM_96,,,745,744.07,,,PAPI,,,Right and Left 3.0°,61.48,FT,,,,RESA - 240 x 150,FT,Direito e Esquerdo 3.0°,RESA - 240 x 150,,BOTH,,,M,,,,,,,,,,"L4, 9(1)(8), 12A",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ed6,1213,1213,MULTIPOINT ((-40.906897222 -14.913494444)),1007,2022-12-29,6166,33,,,,-14.91349444,-40.90689722,WGE,,M,,,M,,,,,,888,,,PAPI,,,left / 3.0°,47,FT,,,,RESA - total length x width (m): 240 x 150,FT,esquerdo / 3.0°,RESA - comprimento total x largura (m): 240 x 150,,LEFT,4,,,,,,,,,,,,"L9,12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ed5,1216,1216,MULTIPOINT ((-52.349091667 -14.703294444)),1538,2022-12-29,744,03,,,,-14.70329444,-52.34909167,WGE,,M,,,FT,,,,,,308,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ed4,1217,1217,MULTIPOINT ((-52.345319444000005 -14.692133333)),1539,2022-12-29,744,21,,,,-14.69213333,-52.34531944,WGE,,M,,,FT,,,,,,287.2,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ed3,1218,1218,MULTIPOINT ((-49.572530556000004 -12.811583333)),1540,2022-12-29,8124,14,,,,-12.81158333,-49.57253056,WGE,,M,,,M,,EGM_96,,,,305,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ed2,1219,1219,MULTIPOINT ((-49.566336111000005 -12.814586111)),1541,2022-12-29,8124,32,,,,-12.81458611,-49.56633611,WGE,,M,,,M,,EGM_96,,,,297,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ed1,1220,1220,MULTIPOINT ((-40.291155556 -20.264538889)),117,2022-11-03,59,06,32.18,,,-20.26453889,-40.29115556,WGE,,M,,-6.11,M,,EGM_96,,,,4.1,,,PAPI,,,3.7,50,FT,,,,RESA - LEN x WID (M): 90x90.,FT,,RESA - LEN x WID (M): 90x90.,,,4,,,,,,,,,,"PAPI\n16° 35' 29.58""\n054° 43' 29.61""\n1459.15 ft","PAPI\n16° 35' 29.58""\n054° 43' 29.61""\n1459.15 ft","L9(3.7) (5)(7), 10, 12","- 0,01% (600 m)",,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ed0,1221,1221,MULTIPOINT ((-40.282313889 -20.251111111)),118,2022-11-03,59,24,212.17,,,-20.25111111,-40.28231389,WGE,,M,,-6.12,M,,EGM_96,,,,3.91,,,PAPI,,,3.0°,46,FT,,,,RESA - LEN x WID (M): 90x90.,FT,,RESA - LEN x WID (M): 90x90.,,OTHER,,,,,,,,,,,,,"L9 (5)(7), 10, 12","0,01% (600 m)",,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ecf,1222,1222,MULTIPOINT ((-47.466555556 -5.536069444000001)),151,2022-11-03,99,07,,,,-5.53606944,-47.46655556,WGE,,M,,,FT,,,,,,419,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,"L9 (2)(3), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ece,1223,1223,MULTIPOINT ((-56.005174999999994 -4.247977778)),157,2022-11-03,96,06,,,,-4.24797778,-56.005175,WGE,,M,,,M,,EGM_96,,,,29,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,"L8(1)(4), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ecd,1224,1224,MULTIPOINT ((-48.803008333 -26.220388889)),176,2022-11-03,106,15,,,,-26.22038889,-48.80300833,WGE,,M,,,M,,,,,,4.48,,,PAPI,3,,,39,FT,,,,,FT,,,,,,,,,,,,,,,,,"L9 (3) (5) (6),12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ecc,1225,1225,MULTIPOINT ((-48.790988889 -26.229091667)),177,2022-11-03,106,33,,,,-26.22909167,-48.79098889,WGE,,M,,,M,,,,,,2.97,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,"L9(1) (6), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ecb,1226,1226,MULTIPOINT ((-39.277674999999995 -7.21605)),182,2022-11-03,105,13,,,,-7.21605,-39.277675,WGE,,M,,,M,,EGM_96,,,,408.06,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,"L9 (3.04) (1)(2), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4eca,1227,1227,MULTIPOINT ((-51.139694444 -23.330330556000003)),194,2022-11-03,111,13,,,,-23.33033056,-51.13969444,WGE,,M,,,M,,EGM_96,,,,569.11,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,"L9 (1)(3), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ec9,1228,1228,MULTIPOINT ((-51.120411111 -23.336858333000002)),195,2022-11-03,111,31,,,,-23.33685833,-51.12041111,WGE,,M,,,M,,EGM_96,,,,552.3,,,,,,,,FT,,,,RESA: 275X90 (M),FT,,,,,,,,,,,,,,,,,"L9 (1)(3), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ec8,1261,1261,MULTIPOINT ((-52.261027778 -3.258655556)),486,2022-11-03,94,07,,,,-3.25865556,-52.26102778,WGE,,M,,,M,,EGM_96,,,,112.16,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,"L9(1)(4), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ec7,1229,1229,MULTIPOINT ((-41.769261111 -22.347538889)),206,2022-11-03,116,06,,,,-22.34753889,-41.76926111,WGE,,M,,,M,,EGM_96,,,,225,,,,,,,,FT,,,,RESA - total length x width (m): 90 x 60,FT,,RESA - comprimento total x largura (m): 90 x 60,,,,,,,,,,,,,,,"L9 (1)(4), 10, 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ec6,1230,1230,MULTIPOINT ((-41.762847222 -22.338469444)),207,2022-11-03,116,24,,,,-22.33846944,-41.76284722,WGE,,M,,,M,,EGM_96,,,,225,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,"L9 (1)(4), 10, 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ec5,1231,1231,MULTIPOINT ((-49.145033333 -5.374413889)),214,2022-11-03,113,07,,,,-5.37441389,-49.14503333,WGE,,M,,,M,,EGM_96,,,,108.21,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,"L9 (1)(2), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ec4,1232,1232,MULTIPOINT ((-43.828761111 -16.705797222)),228,2022-11-03,118,12,,,,-16.70579722,-43.82876111,WGE,,M,,,M,,EGM_96,,,,659.18,,,PAPI,,,"3,0°",39,FT,,,,,FT,3.0°,,,,,,,,,,,,,,"16° 42' 21,80 S
043° 49' 35,44 W","16° 42' 21,80 S
043° 49' 35,44 W",L6(1) L9 (2)(4) 12,,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ec3,1233,1233,MULTIPOINT ((-43.372433333 -22.990827778000003)),254,2022-11-03,104,03,,,,-22.99082778,-43.37243333,WGE,,M,,,M,,EGM_96,,,,3.2,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,"L9(5)(6), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ec2,1234,1234,MULTIPOINT ((-43.37195 -22.982716667000002)),255,2022-11-03,104,21,,,,-22.98271667,-43.37195,WGE,,M,,,M,,EGM_96,,,,3.19,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,"L9(5)(6), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ec1,1235,1235,MULTIPOINT ((-50.012425 -6.118938889000001)),266,2022-11-03,79,10,,,,-6.11893889,-50.012425,WGE,,M,,,M,,EGM_96,,,,624.76,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,"L9(5)(8), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ec0,1236,1236,MULTIPOINT ((-49.994483333000005 -6.116805556)),267,2022-11-03,79,28,,,,-6.11680556,-49.99448333,WGE,,M,,,M,,EGM_96,,,,624.44,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,"L6(1)(8), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ebf,1237,1237,MULTIPOINT ((-38.257936111 -9.397291667000001)),276,2022-11-03,144,14,,,,-9.39729167,-38.25793611,WGE,,M,,,M,,EGM_96,,,,269.54,,,PAPI,,,3.00°,48,FT,,,,,FT,3.00°,,,,4,,,,,,,,,,,,"L9(2)(3),12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ebe,1238,1238,MULTIPOINT ((-38.243177778 -9.404366667)),277,2022-11-03,144,32,,,,-9.40436667,-38.24317778,WGE,,M,,,M,,EGM_96,,,,260.41,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,L12,,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ebd,1239,1239,MULTIPOINT ((-40.578847222 -9.359133332999999)),278,2022-11-03,128,13,,,,-9.35913333,-40.57884722,WGE,,M,,,M,,EGM_96,,,,380.76,,,,,,,,FT,,,,RESA: 90M X 90M,FT,,,,,,,,,,,,,,,,,"L9 (3,05) (2)(3), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ebc,1240,1240,MULTIPOINT ((-51.433930556 -22.173738889000003)),310,2022-11-03,86,12,,,,-22.17373889,-51.43393056,WGE,,M,,,M,,EGM_96,,,,430.23,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,"L9(2)(7), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ebb,1241,1241,MULTIPOINT ((-51.414641667000005 -22.176433333000002)),311,2022-11-03,86,30,,,,-22.17643333,-51.41464167,WGE,,M,,,M,,EGM_96,,,,451.54,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,"L8(3,5)(1)(2)(10), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4eba,1242,1242,MULTIPOINT ((-66.99337222199999 -0.156986111)),324,2022-11-03,143,05,,,,-0.15698611,-66.99337222,WGE,,M,,,M,,EGM_96,,,,75.38,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,L9A(3),,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4eb9,1243,1243,MULTIPOINT ((-66.977625 -0.139658333)),325,2022-11-03,143,23,,,,-0.13965833,-66.977625,WGE,,M,,,M,,EGM_96,,,,74.76,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4eb8,1244,1244,MULTIPOINT ((-47.969111111000004 -19.758219444)),326,2022-11-03,146,17,,,,-19.75821944,-47.96911111,WGE,,M,,,M,,EGM_96,,,,800.71,,,,,,,40,FT,,,,,FT,,,,,,,,,,,,,,,,,"L6(1), 9 (4)(7), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4eb7,1245,1245,MULTIPOINT ((-47.960461111 -19.771830556)),327,2022-11-03,146,35,,,,-19.77183056,-47.96046111,WGE,,M,,,M,,EGM_96,,,,806.55,,,,,,,43,FT,,,,,FT,,,,,,,,,,,,,,,,,"L8(2), 9 (4)(8), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4eb6,1246,1246,MULTIPOINT ((-48.229708333 -18.892244444)),328,2022-11-03,145,04,,,,-18.89224444,-48.22970833,WGE,,M,,,M,,EGM_96,,,,940.59,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,"L9(1)(4),12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4eb5,1247,1247,MULTIPOINT ((-48.222027778 -18.874736111)),329,2022-11-03,145,22,,,,-18.87473611,-48.22202778,WGE,,M,,,M,,EGM_96,,,,941.57,,,PAPI,,,3.00°,47,FT,,,,,FT,3.00°,,,,4,,,,,,,,,,,,"L9(4), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4eb4,1248,1248,MULTIPOINT ((-64.730736111 -3.375611111)),356,2022-11-03,138,15,,,,-3.37561111,-64.73073611,WGE,,M,,,M,,EGM_96,,,,56.71,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,"L9(2.97) (3)(4), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4eb3,1249,1249,MULTIPOINT ((-42.822675 -5.0699000000000005)),362,2022-11-03,137,02,,,,-5.0699,-42.822675,WGE,,M,,,M,,EGM_96,,,,66.77,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,NON_PRECISION,,,,"L9(1)(3), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4eb2,1283,1283,MULTIPOINT ((-44.721744444 -20.075816667)),646,2022-11-03,4296,29,268.39,,,-20.07581667,-44.72174444,WGE,,M,,,M,,,,,,825.91,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,L12,,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4eb1,1250,1250,MULTIPOINT ((-42.824747222 -5.050108333)),363,2022-11-03,137,20,,,,-5.05010833,-42.82474722,WGE,,M,,,M,,EGM_96,,,,59.21,,,,,,,,FT,,,,Last 90M CLSD for LAD/TKOF due to provision of RESA.,FT,,Últimos 90M CLSD para LDG/TKOF devido a provimento de RESA.,,,,,,,,,,,NON_PRECISION,,,,"L9 (2)(3), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4eb0,1251,1251,MULTIPOINT ((-38.544922222 -3.773011111)),43,2022-11-03,22,13,104.9,,,-3.77301111,-38.54492222,WGE,,M,,-8.62,M,,EGM_96,,,,25.3,,,PAPI,3,,Left and Right /3.00°,66,FT,,,,RESA - length x width (M): 240 x 150,M,Esquerdo e Direito/3.00°,RESA - comprimento x largura (M): 240 x 150,,BOTH,,,,,,,,,,,,,"L9(1),10,12A",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4eaf,1252,1252,MULTIPOINT ((-38.520955556000004 -3.779427778)),44,2022-11-03,22,31,284.9,,,-3.77942778,-38.52095556,WGE,,M,,-8.62,M,,EGM_96,,,,19.77,,,PAPI,,,Left /2.97°,61,FT,,,,RESA - length x width (M): 240 x 150,M,Esquerdo/2.97°,RESA - comprimento x largura (M): 240 x 150,,LEFT,,,,,,,,,,,,,"L9(2.97)(1), 10,12A",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4eae,1253,1253,MULTIPOINT ((-49.210977778 -16.637627778)),392,2022-11-03,90,32,300.1321,,,-16.63762778,-49.21097778,WGE,,M,,,M,,,,,,747.79,,,PAPI,,,"right side / 3,00°",51,FT,,,,,FT,"lado direito / 3,00°",,,,,,,,,,,,,,,,"L9 (1)(6), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ead,1254,1254,MULTIPOINT ((-35.901852778 -7.265527778)),399,2022-11-03,107,15,,,,-7.26552778,-35.90185278,WGE,,M,,,M,,EGM_96,,,,490.17,,,PAPI,3,,,,,,,,,FT,,,,,4,,,,,,,,,,"PAPI\n07° 16' 00,59 S\n035° 53' 59,96 W\n1613,68 ft / 491,85 m","PAPI\n07° 16' 00,59 S\n035° 53' 59,96 W\n1613,68 ft / 491,85 m","L9 (1)(5), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4eac,1255,1255,MULTIPOINT ((-41.739677778 -2.896033333)),407,2022-11-03,125,10,,,,-2.89603333,-41.73967778,WGE,,M,,,M,,EGM_96,,,,5.57,,,PAPI,,,3.00°,48,FT,,,,,FT,3.00°,,,,4,,,,,,,,,,,,"L9(1)(3)(6), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4eab,1256,1256,MULTIPOINT ((-54.117744443999996 -31.395194444)),3,2022-11-03,2,06,45.97,,,-31.39519444,-54.11774444,WGE,,M,,-13.12,M,,EGM_96,,,,179.18,,,PAPI,3,,3.00°,38,FT,,,,,M,3.00°,,,,,,,,,,,,,,,,"L9 (7)(8), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4eaa,1257,1257,MULTIPOINT ((-43.961241667 -19.846766667)),9,2022-11-03,7,13,111.38,,,-19.84676667,-43.96124167,WGE,,M,,-6.85,M,,EGM_96,,,,786.7,,,PAPI,,,3.80°,54,FT,,,,,M,3.80°,,,,,,,,,,,,,,EMERG Marking,Balizamento de emergência,"L9 (3.80) (6) (10), 12A","-0,13% / 0,67% / 0,06%\n
(940 M /  550 M / 1050 M",,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ea9,1258,1258,MULTIPOINT ((-42.100725 -22.820661111)),444,2022-11-03,3690,07,44.0069,,,-22.82066111,-42.100725,WGE,,M,,,M,,EGM_96,,,,4.86,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,L12,,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ea8,1259,1259,MULTIPOINT ((-42.084483333 -22.805075)),445,2022-11-03,3690,25,224.0132,,,-22.805075,-42.08448333,WGE,,M,,,M,,EGM_96,,,,18.72,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,L12,,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ea7,1260,1260,MULTIPOINT ((-56.109841667000005 -9.877061111000002)),484,2022-11-03,64,04,,,,-9.87706111,-56.10984167,WGE,,M,,,M,,EGM_96,,,,287.66,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,"L9(3)(4), 12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ea6,1262,1262,MULTIPOINT ((-52.394761111 -15.865933333000001)),514,2022-11-03,74,07,70.25,,,-15.86593333,-52.39476111,WGE,,M,,,M,,,,,,350.43,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,"L9(3,03)(3)(5),12",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ea5,1263,1263,MULTIPOINT ((-46.458855556 -23.431188889)),108,2022-12-01,54,28L,253.7,,,-23.43118889,-46.45885556,WGE,,M,,-2.35,M,,EGM_96,,,2451,745.58,,,PAPI,,,Left 3.0°,71,FT,,,,RESA - 240 x 150,FT,Esquerdo 3.0°,RESA - 240 x 150,,LEFT,,,FT,,,,,,,,RCLL OPR with LED lamps,RCLL OPR com lâmpadas LED,"L4, 9(1)(8), 12A",,,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ea4,1268,1268,MULTIPOINT ((-71.567061111 -4.528244444)),1520,2022-12-01,650,06,,,,-4.52824444,-71.56706111,WGE,,M,,,FT,,,,,,85.77,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,2022-12-29,2023-01-26
rwydirection.fid--4f6e8018_187234ca30b_-4ea3,1269,1269,MULTIPOINT ((-71.556397222 -4.519877778)),1521,2022-12-01,650,24,,,,-4.51987778,-71.55639722,WGE,,M,,,FT,,,,,,85.41,,,,,,,,FT,,,,,FT,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,2022-12-29,2023-01-26
